review_id,product_id,order_id,customer_id,review_score,review_text
1005985,79,1985001985,1000971,1,Wouldn't recommend. Overpriced.
1005986,146,1985001985,1000971,3,Best Jennings-Wheeler Citizen I've bought. Easy to use.
1005987,102,1986001986,1000971,4,"Disappointed with this Carlson, Davis and Clark Debate. Short battery life."
1005988,346,1986001986,1000971,2,"Decent Henry-Torres Section. Long battery life, but Slow delivery."
1005989,149,1987001987,1000972,2,Really happy with this purchase. Beautiful design and Great customer service.
1005990,740,1987001987,1000972,1,"Amazing features, however Unresponsive customer service."
1005991,851,1988001988,1000972,1,Poor quality Mitchell-Hill Six. Short battery life.
1005992,428,1988001988,1000972,1,Really happy with this purchase. Fast shipping and Incredible value.
1005993,69,1988001988,1000972,4,Wouldn't recommend. Short battery life.
1005994,390,1989001989,1000973,2,Wouldn't recommend. Poor build quality.
1005995,614,1989001989,1000973,1,Poor quality Ramsey-Anderson School. Unappealing design.
1005996,100,1989001989,1000973,1,"Incredible value, however Unappealing design."
1005997,711,1990001990,1000973,1,"Great Curtis, Williams and Lester Open! Excellent build quality. Highly recommend!"
1005998,342,1991001991,1000973,5,Best White-Brooks Would I've bought. Perfect fit.
1005999,88,1992001992,1000974,2,Best Wagner-Daniel Section I've bought. Incredible value.
1006000,394,1992001992,1000974,1,Excellent quality Hughes Ltd Board. Amazing features.
1006001,398,1993001993,1000974,5,Best Johnson-Williams Can I've bought. Incredible value.
1006002,543,1993001993,1000974,5,Had issues with Poor build quality.
1006003,862,1993001993,1000974,1,Had issues with Overpriced.
1006004,455,1993001993,1000974,5,Best Franco-Perez Approach I've bought. Excellent build quality.
1006005,854,1993001993,1000974,5,Had issues with Poor build quality.
1006006,380,1993001993,1000974,3,Disappointed with this Smith PLC Central. Unappealing design.
1006007,36,1993001993,1000974,4,Had issues with Missing features.
1006008,988,1994001994,1000974,2,Good enough for the price. Meets basic expectations.
1006009,419,1995001995,1000976,1,"Poor quality Martin, Jackson and Kennedy Approach. Short battery life."
1006010,531,1995001995,1000976,5,Beautiful design. Worth every penny!
1006011,796,1995001995,1000976,5,Had issues with Unresponsive customer service.
1006012,787,1996001996,1000976,5,Good enough for the price. Fair for the price.
1006013,596,1996001996,1000976,5,Had issues with Missing features.
1006014,30,1997001997,1000977,1,"Not bad, but not great. Average performance."
1006015,606,1997001997,1000977,4,Excellent quality Cochran Group Difference. Incredible value.
1006016,843,1998001998,1000977,2,"Perfect fit, however Doesn't fit well."
1006017,303,1998001998,1000977,5,"Excellent quality Dunlap, Irwin and Petersen Available. Great customer service."
1006018,285,1998001998,1000977,2,Had issues with Poor build quality.
1006019,707,1999001999,1000977,2,"Not bad, but not great. Meets basic expectations."
1006020,611,1999001999,1000977,2,"Great customer service, however Overpriced."
1006021,75,2000002000,1000978,4,Not worth the price. Underperforms.
1006022,393,2000002000,1000978,1,Not worth the price. Overpriced.
1006023,287,2000002000,1000978,2,Best Wilson-Clark Might I've bought. Long battery life.
1006024,891,2001002001,1000980,4,"Not bad, but not great. Meets basic expectations."
1006025,465,2001002001,1000980,5,Long battery life. Worth every penny!
1006026,489,2001002001,1000980,3,"Average Orr, Fletcher and Hart Treatment. Meets basic expectations."
1006027,236,2001002001,1000980,1,Not worth the price. Complicated to use.
1006028,321,2002002002,1000980,1,Best Jones-Lynch Physical I've bought. Long battery life.
1006029,302,2002002002,1000980,4,Great Craig-Hogan There! Great customer service. Highly recommend!
1006030,984,2002002002,1000980,1,Best Freeman-Mcbride Each I've bought. Amazing features.
1006031,793,2003002003,1000980,3,"Poor quality Daniel, Smith and Hurst Action. Unresponsive customer service."
1006032,328,2003002003,1000980,3,Poor quality Clark Ltd Consider. Missing features.
1006033,774,2003002003,1000980,2,Really happy with this purchase. Beautiful design and Excellent build quality.
1006034,698,2003002003,1000980,5,"Disappointed with this Dixon, Santos and Stephenson Already. Overpriced."
1006035,586,2003002003,1000980,5,Poor quality Mays Inc Goal. Complicated to use.
1006036,987,2003002003,1000980,1,"Great Bennett, White and Bray Seek! Easy to use. Highly recommend!"
1006037,632,2003002003,1000980,1,Not worth the price. Overpriced.
1006038,19,2004002004,1000981,1,"Incredible value, however Underperforms."
1006039,250,2004002004,1000981,1,Really happy with this purchase. Amazing features and Incredible value.
1006040,332,2005002005,1000982,5,"Decent Roberts Ltd Second. Easy to use, but Missing features."
1006041,826,2005002005,1000982,4,"Disappointed with this Brooks, Porter and Davis West. Short battery life."
1006042,366,2005002005,1000982,3,Disappointed with this Church and Sons Sea. Complicated to use.
1006043,211,2005002005,1000982,3,Really happy with this purchase. Easy to use and Long battery life.
1006044,428,2006002006,1000982,1,Excellent quality Foster and Sons Fire. Excellent build quality.
1006045,264,2006002006,1000982,2,Not worth the price. Unappealing design.
1006046,349,2006002006,1000982,5,Poor quality Hampton-Wilkins Describe. Unresponsive customer service.
1006047,819,2006002006,1000982,3,Excellent quality Salazar-Reese Bring. Excellent build quality.
1006048,835,2007002007,1000982,5,"Long battery life, however Slow delivery."
1006049,452,2007002007,1000982,1,Best Malone and Sons Art I've bought. Long battery life.
1006050,414,2008002008,1000982,1,Excellent build quality. Worth every penny!
1006051,81,2008002008,1000982,5,"Not bad, but not great. Standard quality."
1006052,178,2009002009,1000983,1,"Great Garza, Liu and Butler Alone! Incredible value. Highly recommend!"
1006053,578,2009002009,1000983,1,Great Tran-Nolan Television! Superior performance. Highly recommend!
1006054,760,2009002009,1000983,3,Not worth the price. Doesn't fit well.
1006055,787,2010002010,1000983,4,Excellent quality Ballard-Montgomery Film. Long battery life.
1006056,302,2010002010,1000983,1,Really happy with this purchase. Perfect fit and Incredible value.
1006057,505,2011002011,1000983,1,Good enough for the price. Fair for the price.
1006058,382,2011002011,1000983,1,Poor quality Newman Ltd Evidence. Unresponsive customer service.
1006059,448,2011002011,1000983,3,"Excellent quality Williams, Burke and Brown Back. Long battery life."
1006060,573,2011002011,1000983,1,Great Nelson-Johnson Cut! Superior performance. Highly recommend!
1006061,22,2011002011,1000983,5,"Disappointed with this Robbins, Preston and White Through. Complicated to use."
1006062,54,2012002012,1000984,4,Beautiful design. Worth every penny!
1006063,965,2013002013,1000985,3,"Not bad, but not great. Standard quality."
1006064,317,2013002013,1000985,3,"Not bad, but not great. Average performance."
1006065,550,2013002013,1000985,5,Disappointed with this Larson Ltd Stuff. Doesn't fit well.
1006066,307,2013002013,1000985,2,Disappointed with this Johnson Inc Executive. Slow delivery.
1006067,926,2014002014,1000986,3,"Poor quality Sullivan, Adams and Keller Either. Unresponsive customer service."
1006068,421,2015002015,1000986,2,Poor quality Dickerson Ltd Statement. Overpriced.
1006069,372,2015002015,1000986,1,Poor quality Johnson PLC Debate. Slow delivery.
1006070,357,2015002015,1000986,3,Had issues with Complicated to use.
1006071,39,2016002016,1000986,5,Good enough for the price. Meets basic expectations.
1006072,35,2016002016,1000986,3,"Decent Robinson-Hughes Officer. Great customer service, but Poor build quality."
1006073,909,2016002016,1000986,4,Really happy with this purchase. Long battery life and Excellent build quality.
1006074,713,2016002016,1000986,2,Had issues with Short battery life.
1006075,23,2017002017,1000987,2,Best Ellis-Vance Listen I've bought. Easy to use.
1006076,772,2018002018,1000987,3,Poor quality Nunez-Bautista Certainly. Missing features.
1006077,676,2018002018,1000987,1,Average Weeks LLC Instead. Average performance.
1006078,356,2018002018,1000987,4,Not worth the price. Underperforms.
1006079,362,2019002019,1000987,3,Not worth the price. Overpriced.
1006080,574,2019002019,1000987,2,Excellent quality Nolan-Stewart Past. Amazing features.
1006081,361,2019002019,1000987,4,Superior performance. Worth every penny!
1006082,236,2019002019,1000987,4,Best King-Davis Wall I've bought. Perfect fit.
1006083,315,2019002019,1000987,2,Best Roy-Villanueva Interesting I've bought. Perfect fit.
1006084,961,2019002019,1000987,4,Poor quality Nichols-Burnett Responsibility. Unappealing design.
1006085,392,2020002020,1000987,1,"Decent Michael-Dominguez Exactly. Perfect fit, but Poor build quality."
1006086,290,2021002021,1000989,3,Wouldn't recommend. Overpriced.
1006087,770,2021002021,1000989,5,Really happy with this purchase. Fast shipping and Incredible value.
1006088,120,2021002021,1000989,3,Poor quality Perez PLC Live. Doesn't fit well.
1006089,373,2022002022,1000989,3,Disappointed with this Davis-Brown Quality. Complicated to use.
1006090,903,2022002022,1000989,4,Really happy with this purchase. Beautiful design and Excellent build quality.
1006091,461,2022002022,1000989,2,Had issues with Unappealing design.
1006092,227,2023002023,1000990,3,Not worth the price. Unresponsive customer service.
1006093,92,2024002024,1000991,2,"Incredible value, however Short battery life."
1006094,229,2024002024,1000991,1,Not worth the price. Missing features.
1006095,293,2024002024,1000991,4,Excellent quality Love-Myers Build. Superior performance.
1006096,532,2025002025,1000991,1,"Best Gardner, Green and Lynch Within I've bought. Great customer service."
1006097,938,2025002025,1000991,2,Incredible value. Worth every penny!
1006098,602,2025002025,1000991,5,Poor quality Hayes Group Challenge. Doesn't fit well.
1006099,133,2026002026,1000991,5,Superior performance. Worth every penny!
1006100,916,2026002026,1000991,4,Had issues with Short battery life.
1006101,219,2027002027,1000991,3,Great Ward LLC She! Great customer service. Highly recommend!
1006102,852,2027002027,1000991,1,Wouldn't recommend. Overpriced.
1006103,26,2027002027,1000991,4,Not worth the price. Underperforms.
1006104,980,2027002027,1000991,1,"Best Rodriguez, Chan and Cameron Century I've bought. Incredible value."
1006105,473,2028002028,1000992,2,"Superior performance, however Complicated to use."
1006106,958,2028002028,1000992,1,Disappointed with this Hunter-Carter Table. Poor build quality.
1006107,245,2028002028,1000992,2,Had issues with Poor build quality.
1006108,355,2028002028,1000992,5,Wouldn't recommend. Complicated to use.
1006109,896,2029002029,1000992,3,Not worth the price. Short battery life.
1006110,744,2029002029,1000992,4,Wouldn't recommend. Short battery life.
1006111,115,2029002029,1000992,2,"Best Mcdonald, Meadows and Tucker Think I've bought. Beautiful design."
1006112,985,2030002030,1000993,4,Had issues with Slow delivery.
1006113,897,2031002031,1000993,4,Excellent quality Huffman Group Million. Incredible value.
1006114,694,2031002031,1000993,1,Great Smith Group Series! Superior performance. Highly recommend!
1006115,340,2031002031,1000993,3,Really happy with this purchase. Excellent build quality and Amazing features.
1006116,54,2031002031,1000993,3,"Disappointed with this Snyder, Whitaker and Roberts Election. Missing features."
1006117,498,2032002032,1000993,1,Great Hudson-Ramos Several! Excellent build quality. Highly recommend!
1006118,721,2032002032,1000993,5,Great Cummings LLC Foot! Long battery life. Highly recommend!
1006119,826,2033002033,1000994,2,Really happy with this purchase. Long battery life and Amazing features.
1006120,347,2033002033,1000994,1,Really happy with this purchase. Perfect fit and Incredible value.
1006121,439,2034002034,1000994,3,Disappointed with this Burns and Sons Else. Unresponsive customer service.
1006122,298,2034002034,1000994,4,Wouldn't recommend. Unappealing design.
1006123,108,2035002035,1000994,2,Wouldn't recommend. Underperforms.
1006124,458,2035002035,1000994,3,Great Smith LLC These! Amazing features. Highly recommend!
1006125,758,2035002035,1000994,2,"Perfect fit, however Unappealing design."
1006126,786,2036002036,1000995,2,Disappointed with this Washington-Roy Wall. Slow delivery.
1006127,416,2036002036,1000995,3,Poor quality Norris PLC Evening. Doesn't fit well.
1006128,740,2036002036,1000995,5,Good enough for the price. Meets basic expectations.
1006129,875,2037002037,1000995,4,Great Cooper Ltd Word! Fast shipping. Highly recommend!
1006130,461,2037002037,1000995,5,Poor quality Holland Group Person. Missing features.
1006131,620,2037002037,1000995,3,Good enough for the price. Standard quality.
1006132,577,2038002038,1000997,1,Great Aguilar Ltd Sport! Perfect fit. Highly recommend!
1006133,946,2038002038,1000997,1,"Disappointed with this Taylor, Mccall and Mckinney Especially. Poor build quality."
1006134,987,2038002038,1000997,5,"Decent Bennett, White and Bray Seek. Incredible value, but Missing features."
1006135,621,2038002038,1000997,2,"Average Taylor, Cortez and Johnson Just. Average performance."
1006136,207,2039002039,1000997,2,Best Downs Inc Lay I've bought. Excellent build quality.
1006137,869,2039002039,1000997,2,Not worth the price. Poor build quality.
1006138,678,2039002039,1000997,5,Really happy with this purchase. Fast shipping and Incredible value.
1006139,396,2040002040,1000998,3,Not worth the price. Overpriced.
1006140,162,2040002040,1000998,2,Not worth the price. Doesn't fit well.
1006141,82,2040002040,1000998,2,"Poor quality Daniels, Adams and Johnson Standard. Overpriced."
1006142,296,2040002040,1000998,2,Disappointed with this Medina Inc Senior. Slow delivery.
1006143,848,2040002040,1000998,2,Disappointed with this Huff-Spears Buy. Slow delivery.
1006144,767,2041002041,1000999,2,Had issues with Short battery life.
